node_id,lat_centro,lon_centro,n_accidentes,n_graves,n_mortales,n_alcohol,sensores_imd_500m,idx_peligrosidad,categoria
PN_5706,40.40199369170227,-3.6878718781840476,8,0,0,1,29,0.01,BAJO
PN_5707,40.402066390995984,-3.643153730234838,8,0,0,1,13,0.01,BAJO
PN_5708,40.411684003260575,-3.676237497450869,8,0,0,1,22,0.01,BAJO
PN_5709,40.48321773036862,-3.6647875640136918,8,0,0,1,37,0.01,BAJO
PN_5710,40.388773758881875,-3.728188166460482,8,0,0,1,76,0.01,BAJO
PN_5711,40.42170982132883,-3.704915997751551,8,0,0,1,59,0.01,BAJO
PN_5712,40.46389040251983,-3.680987891019976,8,0,0,1,57,0.01,BAJO
PN_5713,40.442639980512325,-3.6382414669191125,8,0,0,1,20,0.01,BAJO
PN_5714,40.44412652218154,-3.710065807244668,8,0,0,1,48,0.01,BAJO
PN_5715,40.43432250104935,-3.7358122754898613,8,0,0,1,43,0.01,BAJO
PN_5716,40.404263776391446,-3.753142844473875,8,0,0,1,31,0.01,BAJO
PN_5717,40.38894134613168,-3.7429146418190284,8,0,0,1,59,0.01,BAJO
PN_5718,40.38806266851561,-3.664306107681197,8,0,0,1,18,0.01,BAJO
PN_5719,40.45384831329683,-3.707868416791217,8,0,0,1,87,0.01,BAJO
PN_5720,40.38890498093645,-3.722889112694873,8,0,0,1,69,0.01,BAJO
PN_5721,40.43695965478589,-3.713026452139357,8,0,0,1,51,0.01,BAJO
PN_5722,40.395103865966156,-3.6957995949653455,8,0,0,1,65,0.01,BAJO
PN_5723,40.45887237927178,-3.659038097263115,8,0,0,1,58,0.01,BAJO
PN_5724,40.44188702460057,-3.6138335673729864,8,0,0,1,32,0.01,BAJO
PN_5725,40.443051801829995,-3.7141520612256778,8,0,0,1,44,0.01,BAJO
PN_5726,40.35285282832359,-3.708689475968601,8,0,0,1,19,0.01,BAJO
PN_5727,40.44528632578202,-3.6256859428024653,8,0,0,1,39,0.01,BAJO
PN_5728,40.35194131893239,-3.686927335330066,8,0,0,1,12,0.01,BAJO
PN_5729,40.44164405838592,-3.713983876001865,8,0,0,1,43,0.01,BAJO
PN_5730,40.376682061620215,-3.621329866398005,8,0,0,1,16,0.01,BAJO
PN_5731,40.439807246906945,-3.67211233423169,8,0,0,1,50,0.01,BAJO
PN_5732,40.40670956517595,-3.624228122433207,8,0,0,1,10,0.01,BAJO
PN_5733,40.405864419904596,-3.6528742691851925,8,0,0,1,26,0.01,BAJO
PN_5734,40.471144083633035,-3.698854659097174,8,0,0,1,39,0.01,BAJO
PN_5735,40.40503468319285,-3.5600818756421546,8,0,0,1,9,0.01,BAJO
PN_5736,40.380777832584464,-3.7820501300197957,8,0,0,1,15,0.01,BAJO
PN_5737,40.379282132554145,-3.6133489321707843,8,0,0,1,14,0.01,BAJO
PN_5738,40.45087420959775,-3.6960015413067686,8,0,0,1,86,0.01,BAJO
PN_5739,40.42114702387422,-3.7002392376457722,8,0,0,1,62,0.01,BAJO
PN_5740,40.40299909900667,-3.6347498874098614,8,0,0,1,29,0.01,BAJO
PN_5741,40.410373234580916,-3.731181764400632,8,0,0,1,71,0.01,BAJO
PN_5742,40.439299002085235,-3.6461038899774416,8,0,0,1,31,0.01,BAJO
PN_5743,40.4088997036699,-3.732158751738447,8,0,0,1,53,0.01,BAJO
PN_5744,40.47604172766001,-3.719929734144314,8,0,0,1,38,0.01,BAJO
PN_5745,40.43897702565239,-3.651104553567882,8,0,0,1,30,0.01,BAJO
PN_5746,40.384790855100945,-3.764785317371226,8,0,0,1,37,0.01,BAJO
PN_5747,40.468763751418514,-3.820144704924248,8,0,0,1,6,0.01,BAJO
PN_5748,40.42319911041443,-3.7237821542471123,8,0,0,1,33,0.01,BAJO
PN_5749,40.420849754118876,-3.654885994081795,8,0,0,1,57,0.01,BAJO
PN_5750,40.4232373620832,-3.674244586703061,8,0,0,1,60,0.01,BAJO
PN_5751,40.47010701236159,-3.7031112128523724,8,0,0,1,19,0.01,BAJO
PN_5752,40.42402983483408,-3.6310117366127135,8,0,0,1,52,0.01,BAJO
PN_5753,40.47313126010304,-3.713849836621621,8,0,0,1,74,0.01,BAJO
PN_5754,40.407052010594406,-3.731935433406011,8,0,0,1,17,0.01,BAJO
PN_5755,40.40782301053734,-3.6452076274587437,8,0,0,1,28,0.01,BAJO
PN_5756,40.47316504282952,-3.6950033049525635,8,0,0,1,38,0.01,BAJO
PN_5757,40.4078713604583,-3.6619551811219595,8,0,0,1,66,0.01,BAJO
PN_5758,40.5037045070703,-3.709959014269755,8,0,0,1,41,0.01,BAJO
PN_5759,40.4227736571073,-3.6898531849850844,8,0,0,1,67,0.01,BAJO
PN_5760,40.39169278058051,-3.7368856917079283,8,0,0,1,40,0.01,BAJO
PN_5761,40.34662394643909,-3.708351986278343,8,0,0,1,26,0.01,BAJO
PN_5762,40.4199758699662,-3.611074996242694,8,0,0,1,43,0.01,BAJO
PN_5763,40.40129917609836,-3.6371084557605986,8,0,0,1,20,0.01,BAJO
PN_5764,40.43502299099679,-3.68523577150175,8,0,0,1,68,0.01,BAJO
PN_5765,40.40094778293445,-3.696854053490113,8,0,0,1,89,0.01,BAJO
PN_5766,40.35329504675717,-3.6796665052457462,8,0,0,1,17,0.01,BAJO
PN_5767,40.39370713008036,-3.6980961471899647,8,0,0,1,74,0.01,BAJO
PN_5768,40.489301411261636,-3.700748029885072,8,0,0,1,23,0.01,BAJO
PN_5769,40.348101255771525,-3.71497174045719,8,0,0,1,3,0.01,BAJO
PN_5770,40.460768647737446,-3.615978059590357,8,0,0,1,26,0.01,BAJO
PN_5771,40.39167999358447,-3.763845530635576,8,0,0,1,42,0.01,BAJO
PN_5772,40.39944702768602,-3.689841863379759,8,0,0,1,33,0.01,BAJO
PN_5773,40.365083448809855,-3.7757795268534924,8,0,0,1,11,0.01,BAJO
PN_5774,40.4469857340485,-3.6349645265216917,8,0,0,1,2,0.01,BAJO
PN_5775,40.399291579659575,-3.6868221208988428,8,0,0,1,31,0.01,BAJO
PN_5776,40.4059984152852,-3.681754939130745,8,0,0,1,23,0.01,BAJO
PN_5777,40.356689465583585,-3.6897106114605465,8,0,0,1,21,0.01,BAJO
PN_5778,40.48942407428714,-3.6558648221470587,8,0,0,1,49,0.01,BAJO
PN_5779,40.4398289090685,-3.686137350270252,5,1,0,0,63,0.0091,BAJO
PN_5780,40.43457892612507,-3.6125963458979866,5,1,0,0,35,0.0091,BAJO
PN_5781,40.380749034787236,-3.6748548492079793,5,1,0,0,6,0.0091,BAJO
PN_5782,40.47007163668131,-3.5799598430844726,5,1,0,0,6,0.0091,BAJO
PN_5783,40.457042239781785,-3.686923362977887,5,1,0,0,96,0.0091,BAJO
PN_5784,40.470055074895015,-3.572075040150652,5,1,0,0,0,0.0091,BAJO
PN_5785,40.42509645540697,-3.703080825847747,5,1,0,0,33,0.0091,BAJO
PN_5786,40.43619760158502,-3.708355908125308,5,1,0,0,50,0.0091,BAJO
PN_5787,40.37771258285913,-3.772251030457165,5,1,0,0,23,0.0091,BAJO
PN_5788,40.37756233203263,-3.768027328506379,5,1,0,0,29,0.0091,BAJO
PN_5789,40.42370214959233,-3.623243786526295,5,1,0,0,38,0.0091,BAJO
PN_5790,40.43585203379401,-3.731442376015509,5,1,0,0,30,0.0091,BAJO
PN_5791,40.421032841253485,-3.71287889081711,5,1,0,0,79,0.0091,BAJO
PN_5792,40.383654641170914,-3.7848775948785773,5,1,0,0,7,0.0091,BAJO
PN_5793,40.3781948690836,-3.676257128972337,5,1,0,0,2,0.0091,BAJO
PN_5794,40.408025713547445,-3.743190451334717,5,1,0,0,31,0.0091,BAJO
PN_5795,40.408182996270696,-3.7312393793952183,5,1,0,0,35,0.0091,BAJO
PN_5796,40.498765595486795,-3.68673980798028,5,1,0,0,17,0.0091,BAJO
PN_5797,40.407012668502965,-3.6068496811722803,5,1,0,0,33,0.0091,BAJO
PN_5798,40.4070932135882,-3.552319739736199,5,1,0,0,9,0.0091,BAJO
PN_5799,40.40878118536588,-3.7369170632270623,5,1,0,0,41,0.0091,BAJO
PN_5800,40.518978649276114,-3.7760182189844054,5,1,0,0,0,0.0091,BAJO
PN_5801,40.43104111341287,-3.6361101950692314,5,1,0,0,87,0.0091,BAJO
PN_5802,40.37389682067925,-3.657633175624349,5,1,0,0,14,0.0091,BAJO
PN_5803,40.374947609187984,-3.623750860269682,5,1,0,0,0,0.0091,BAJO
PN_5804,40.37491569909478,-3.620975269076188,5,1,0,0,2,0.0091,BAJO
PN_5805,40.39899167189672,-3.71311063230213,5,1,0,0,107,0.0091,BAJO
PN_5806,40.399551469980935,-3.741558270748269,5,1,0,0,19,0.0091,BAJO
PN_5807,40.37576875128182,-3.6579788536972706,5,1,0,0,14,0.0091,BAJO
PN_5808,40.444879010286286,-3.712406747214871,5,1,0,0,38,0.0091,BAJO
PN_5809,40.461086093333925,-3.663686504960329,5,1,0,0,73,0.0091,BAJO
PN_5810,40.399978199794205,-3.6648748406182867,5,1,0,0,56,0.0091,BAJO
PN_5811,40.4001891312824,-3.684311218187659,5,1,0,0,31,0.0091,BAJO
PN_5812,40.404112114414744,-3.6638383861876904,5,1,0,0,63,0.0091,BAJO
PN_5813,40.43867595408509,-3.7058563338035406,5,1,0,0,36,0.0091,BAJO
PN_5814,40.46907388018509,-3.6951852542610424,5,1,0,0,27,0.0091,BAJO
PN_5815,40.37515588457204,-3.7539444911943676,5,1,0,0,28,0.0091,BAJO
PN_5816,40.38271657684674,-3.7813182736504993,5,1,0,0,7,0.0091,BAJO
PN_5817,40.4690645082252,-3.640033609057442,5,1,0,0,39,0.0091,BAJO
PN_5818,40.46877068350899,-3.612796036994557,5,1,0,0,0,0.0091,BAJO
PN_5819,40.46894041159406,-3.5888089985557174,5,1,0,0,0,0.0091,BAJO
PN_5820,40.38108612312409,-3.65984246791085,5,1,0,0,22,0.0091,BAJO
PN_5821,40.3934042145959,-3.7723053688442447,5,1,0,0,44,0.0091,BAJO
PN_5822,40.469901064508534,-3.695158395580706,5,1,0,0,15,0.0091,BAJO
PN_5823,40.3924339523504,-3.5869921002303498,5,1,0,0,0,0.0091,BAJO
PN_5824,40.38180964635139,-3.730702014394731,5,1,0,0,29,0.0091,BAJO
PN_5825,40.46885495090715,-3.684165468854432,5,1,0,0,47,0.0091,BAJO
PN_5826,40.49229184226764,-3.6537985057285285,5,1,0,0,41,0.0091,BAJO
PN_5827,40.45985973938197,-3.5830423860768286,5,1,0,0,0,0.0091,BAJO
PN_5828,40.37587963714198,-3.6286528084220135,5,1,0,0,8,0.0091,BAJO
PN_5829,40.47282696746061,-3.58595744794338,5,1,0,0,13,0.0091,BAJO
PN_5830,40.425909829396154,-3.6380234710763717,5,1,0,0,25,0.0091,BAJO
PN_5831,40.5011946646007,-3.67074254166855,5,1,0,0,28,0.0091,BAJO
PN_5832,40.500244291457875,-3.692270939387298,5,1,0,0,11,0.0091,BAJO
PN_5833,40.42578190660153,-3.621148115209901,5,1,0,0,8,0.0091,BAJO
PN_5834,40.43004988195645,-3.64879793346858,5,1,0,0,113,0.0091,BAJO
PN_5835,40.40587292832103,-3.673111680652132,5,1,0,0,58,0.0091,BAJO
PN_5836,40.49798004212128,-3.655078685320215,5,1,0,0,27,0.0091,BAJO
PN_5837,40.42970877523502,-3.692082356973272,5,1,0,0,40,0.0091,BAJO
PN_5838,40.49794956609089,-3.6760136668096193,5,1,0,0,8,0.0091,BAJO
PN_5839,40.40467052755952,-3.56299591492285,5,1,0,0,8,0.0091,BAJO
PN_5840,40.34592740447861,-3.710283683978706,5,1,0,0,21,0.0091,BAJO
PN_5841,40.404647587766775,-3.6378509480421366,5,1,0,0,26,0.0091,BAJO
PN_5842,40.38403004638294,-3.7561192782780033,5,1,0,0,23,0.0091,BAJO
PN_5843,40.37999741267003,-3.6599143088146646,5,1,0,0,28,0.0091,BAJO
PN_5844,40.43200290944594,-3.7071942346558586,5,1,0,0,72,0.0091,BAJO
PN_5845,40.379986003304886,-3.750150814833743,5,1,0,0,22,0.0091,BAJO
PN_5846,40.381020446778294,-3.7717516029698053,5,1,0,0,13,0.0091,BAJO
PN_5847,40.471932712011494,-3.720296666019943,5,1,0,0,54,0.0091,BAJO
PN_5848,40.472217203300964,-3.7110157443834346,5,1,0,0,66,0.0091,BAJO
PN_5849,40.47235997092706,-3.6922463783188078,5,1,0,0,28,0.0091,BAJO
PN_5850,40.43901521245516,-3.6159427736339738,5,1,0,0,42,0.0091,BAJO
PN_5851,40.431869565386314,-3.6643682815778824,5,1,0,0,67,0.0091,BAJO
PN_5852,40.472110617839476,-3.6540038151438154,5,1,0,0,41,0.0091,BAJO
PN_5853,40.43865852769885,-3.622990425525754,5,1,0,0,75,0.0091,BAJO
PN_5854,40.379013857114145,-3.773005694059937,5,1,0,0,15,0.0091,BAJO
PN_5855,40.37903789920628,-3.618018534930294,5,1,0,0,16,0.0091,BAJO
PN_5856,40.407001928123336,-3.7020203903844617,5,1,0,0,39,0.0091,BAJO
PN_5857,40.50378596007049,-3.711948540477509,5,1,0,0,14,0.0091,BAJO
PN_5858,40.50791238091044,-3.675268607553158,5,1,0,0,20,0.0091,BAJO
PN_5859,40.50844694938581,-3.688191179301831,5,1,0,0,25,0.0091,BAJO
PN_5860,40.511082889467914,-3.667000208195932,5,1,0,0,48,0.0091,BAJO
PN_5861,40.50474390695187,-3.6858306260065374,5,1,0,0,18,0.0091,BAJO
PN_5862,40.510057935755526,-3.664766313144124,5,1,0,0,45,0.0091,BAJO
PN_5863,40.49775978200404,-3.721698642620429,5,1,0,0,35,0.0091,BAJO
PN_5864,40.503526188495975,-3.7131684940365126,5,1,0,0,7,0.0091,BAJO
PN_5865,40.34062108080056,-3.7166988494180897,5,1,0,0,24,0.0091,BAJO
PN_5866,40.50218111636358,-3.669659511786874,5,1,0,0,26,0.0091,BAJO
PN_5867,40.41919285158859,-3.665167694890978,5,1,0,0,54,0.0091,BAJO
PN_5868,40.39517159612298,-3.67718342872313,5,1,0,0,60,0.0091,BAJO
PN_5869,40.418166095269676,-3.7287849203808916,5,1,0,0,19,0.0091,BAJO
PN_5870,40.418449437477555,-3.6189636765907545,5,1,0,0,35,0.0091,BAJO
PN_5871,40.39596155538374,-3.64683744156427,5,1,0,0,13,0.0091,BAJO
PN_5872,40.50189411640982,-3.6565613082680315,5,1,0,0,32,0.0091,BAJO
PN_5873,40.442276731986595,-3.6801792709518026,5,1,0,0,55,0.0091,BAJO
PN_5874,40.33996128052843,-3.6757433466965352,5,1,0,0,0,0.0091,BAJO
PN_5875,40.3969058735538,-3.6058940173159812,5,1,0,0,0,0.0091,BAJO
PN_5876,40.45814774102549,-3.708253803854537,5,1,0,0,54,0.0091,BAJO
PN_5877,40.39912848853621,-3.7712371721656472,5,1,0,0,29,0.0091,BAJO
PN_5878,40.43505300461288,-3.6520883188407396,5,1,0,0,77,0.0091,BAJO
PN_5879,40.49567736573245,-3.6960710455971557,5,1,0,0,12,0.0091,BAJO
PN_5880,40.495314853482526,-3.6124285530710116,5,1,0,0,19,0.0091,BAJO
PN_5881,40.49158099588075,-3.6609330022365625,5,1,0,0,30,0.0091,BAJO
PN_5882,40.44570392256226,-3.6471984943887525,5,1,0,0,38,0.0091,BAJO
PN_5883,40.45784449600135,-3.5899528641149,5,1,0,0,8,0.0091,BAJO
PN_5884,40.39713619273667,-3.731223547243219,5,1,0,0,8,0.0091,BAJO
PN_5885,40.49283381549192,-3.6541813749734913,5,1,0,0,38,0.0091,BAJO
PN_5886,40.397011564785004,-3.663139402533484,5,1,0,0,45,0.0091,BAJO
PN_5887,40.46023749485534,-3.673026528667613,5,1,0,0,90,0.0091,BAJO
PN_5888,40.3673543251812,-3.660174955288425,5,1,0,0,0,0.0091,BAJO
PN_5889,40.39953113250261,-3.5859648956892882,5,1,0,0,0,0.0091,BAJO
PN_5890,40.40005778033519,-3.6350100884398264,5,1,0,0,23,0.0091,BAJO
PN_5891,40.38908858849285,-3.7049330511897693,5,1,0,0,33,0.0091,BAJO
PN_5892,40.40125810092191,-3.704628674840138,5,1,0,0,56,0.0091,BAJO
PN_5893,40.46517582960347,-3.78612772454698,5,1,0,0,9,0.0091,BAJO
PN_5894,40.46273193902408,-3.707889125399975,5,1,0,0,35,0.0091,BAJO
PN_5895,40.428885186973204,-3.717816537127626,5,1,0,0,86,0.0091,BAJO
PN_5896,40.46539622193342,-3.773221381073065,5,1,0,0,0,0.0091,BAJO
PN_5897,40.44368626479047,-3.7129837374622925,5,1,0,0,42,0.0091,BAJO
PN_5898,40.45583487291079,-3.7824807161231435,5,1,0,0,45,0.0091,BAJO
PN_5899,40.47962860572427,-3.6623872558171997,5,1,0,0,32,0.0091,BAJO
PN_5900,40.37003694731301,-3.6801261945899335,5,1,0,0,4,0.0091,BAJO
PN_5901,40.370266635063466,-3.6591291403836648,5,1,0,0,0,0.0091,BAJO
PN_5902,40.50672927850414,-3.694011238027945,5,1,0,0,50,0.0091,BAJO
PN_5903,40.368697525035515,-3.602595380879135,5,1,0,0,51,0.0091,BAJO
PN_5904,40.43291362187241,-3.6099521046818617,5,1,0,0,47,0.0091,BAJO
PN_5905,40.399955938205466,-3.6368191609311515,5,1,0,0,25,0.0091,BAJO
PN_5906,40.422150538657704,-3.7226534231729502,5,1,0,0,64,0.0091,BAJO
PN_5907,40.44827431998268,-3.666987349424068,5,1,0,0,62,0.0091,BAJO
PN_5908,40.46233560042061,-3.575092752183874,5,1,0,0,0,0.0091,BAJO
PN_5909,40.44530227014939,-3.669943693222875,5,1,0,0,62,0.0091,BAJO
PN_5910,40.38811889938265,-3.7373421695209275,5,1,0,0,67,0.0091,BAJO
PN_5911,40.390966215057944,-3.666004507514425,5,1,0,0,26,0.0091,BAJO
PN_5912,40.390889414019846,-3.673044951056666,5,1,0,0,48,0.0091,BAJO
PN_5913,40.391288890701425,-3.623984086275642,5,1,0,0,7,0.0091,BAJO
PN_5914,40.4646931085359,-3.785044006599159,5,1,0,0,16,0.0091,BAJO
PN_5915,40.38668436950967,-3.642891342411153,5,1,0,0,44,0.0091,BAJO
PN_5916,40.38728155243674,-3.6233320893411523,5,1,0,0,13,0.0091,BAJO
PN_5917,40.36776356668331,-3.649634892068724,5,1,0,0,0,0.0091,BAJO
PN_5918,40.44616404962416,-3.5751647929604973,5,1,0,0,0,0.0091,BAJO
PN_5919,40.42722132218743,-3.638064157371617,5,1,0,0,40,0.0091,BAJO
PN_5920,40.358892861445796,-3.659873363767543,5,1,0,0,0,0.0091,BAJO
PN_5921,40.361282970833884,-3.7747699291940586,5,1,0,0,9,0.0091,BAJO
PN_5922,40.36339899612897,-3.5920024457968354,5,1,0,0,0,0.0091,BAJO
PN_5923,40.462708072779,-3.6291478100064536,5,1,0,0,41,0.0091,BAJO
PN_5924,40.43367999821087,-3.661922005002844,5,1,0,0,88,0.0091,BAJO
PN_5925,40.46311159966492,-3.664890666561052,5,1,0,0,68,0.0091,BAJO
PN_5926,40.46336380241971,-3.662074119302569,5,1,0,0,55,0.0091,BAJO
PN_5927,40.40183792783789,-3.5929424065088207,5,1,0,0,9,0.0091,BAJO
PN_5928,40.40219801391968,-3.671116502593139,5,1,0,0,81,0.0091,BAJO
PN_5929,40.43379535950909,-3.6411327330782584,5,1,0,0,105,0.0091,BAJO
PN_5930,40.45514279630881,-3.6088699211059514,5,1,0,0,2,0.0091,BAJO
PN_5931,40.45507803578794,-3.579762501206967,5,1,0,0,0,0.0091,BAJO
PN_5932,40.40098081721377,-3.7431624635590226,5,1,0,0,21,0.0091,BAJO
PN_5933,40.36364213256056,-3.6561343141642135,5,1,0,0,0,0.0091,BAJO
PN_5934,40.48196278043094,-3.7327001046820336,5,1,0,0,2,0.0091,BAJO
PN_5935,40.482108695155944,-3.726998359019136,5,1,0,0,26,0.0091,BAJO
PN_5936,40.366874025324414,-3.625344232795382,5,1,0,0,0,0.0091,BAJO
PN_5937,40.366936219220314,-3.598956686340629,5,1,0,0,38,0.0091,BAJO
PN_5938,40.36709546192954,-3.701097346820442,5,1,0,0,24,0.0091,BAJO
PN_5939,40.48227908417797,-3.6493618844126545,5,1,0,0,21,0.0091,BAJO
PN_5940,40.48218847645353,-3.6141875502861054,5,1,0,0,20,0.0091,BAJO
PN_5941,40.41103692543926,-3.6309363239212424,5,1,0,0,27,0.0091,BAJO
PN_5942,40.362656831470915,-3.690135941858665,5,1,0,0,43,0.0091,BAJO
PN_5943,40.412902320182994,-3.7086065933361767,5,1,0,0,38,0.0091,BAJO
PN_5944,40.3658472158997,-3.5976985642176067,5,1,0,0,25,0.0091,BAJO
PN_5945,40.43379825268537,-3.618104607505624,5,1,0,0,42,0.0091,BAJO
PN_5946,40.36622818885868,-3.697321706278243,5,1,0,0,53,0.0091,BAJO
PN_5947,40.364124712167005,-3.599082554955673,5,1,0,0,28,0.0091,BAJO
PN_5948,40.40413477847939,-3.689824017896264,5,1,0,0,59,0.0091,BAJO
PN_5949,40.4293490491314,-3.634172614609927,5,1,0,0,79,0.0091,BAJO
PN_5950,40.40296231357768,-3.598179916813794,5,1,0,0,11,0.0091,BAJO
PN_5951,40.45391360221099,-3.7852204459036534,5,1,0,0,25,0.0091,BAJO
PN_5952,40.45385123626283,-3.7837903586964123,5,1,0,0,35,0.0091,BAJO
PN_5953,40.488786734829,-3.701831185101123,5,1,0,0,24,0.0091,BAJO
PN_5954,40.40372594985249,-3.679446958875856,5,1,0,0,26,0.0091,BAJO
PN_5955,40.4042332652502,-3.6762018164963886,5,1,0,0,55,0.0091,BAJO
PN_5956,40.43260343527295,-3.6967218176126466,5,1,0,0,44,0.0091,BAJO
PN_5957,40.43193259122805,-3.649150853595436,5,1,0,0,100,0.0091,BAJO
PN_5958,40.431764675898926,-3.644058488629466,5,1,0,0,112,0.0091,BAJO
PN_5959,40.44925757380868,-3.6480745812867896,5,1,0,0,47,0.0091,BAJO
PN_5960,40.44938132558409,-3.624945602030335,5,1,0,0,33,0.0091,BAJO
PN_5961,40.48939234770329,-3.7112276615104856,5,1,0,0,22,0.0091,BAJO
PN_5962,40.387896866862796,-3.745834504826827,5,1,0,0,49,0.0091,BAJO
PN_5963,40.474614363217924,-3.6522231538474985,5,1,0,0,37,0.0091,BAJO
PN_5964,40.4494066461886,-3.5781854259999575,5,1,0,0,0,0.0091,BAJO
PN_5965,40.44936941946822,-3.609971137617511,5,1,0,0,38,0.0091,BAJO
PN_5966,40.489952499421804,-3.6721244467369885,5,1,0,0,13,0.0091,BAJO
PN_5967,40.40931927601094,-3.7282039099581548,5,1,0,0,53,0.0091,BAJO
PN_5968,40.37376676113683,-3.6813439968397708,5,1,0,0,6,0.0091,BAJO
PN_5969,40.37286219020523,-3.643933184968111,5,1,0,0,2,0.0091,BAJO
PN_5970,40.37291485675719,-3.62780070156769,5,1,0,0,0,0.0091,BAJO
PN_5971,40.354036322376245,-3.701312997791226,5,1,0,0,29,0.0091,BAJO
PN_5972,40.35596647071283,-3.685013304737038,5,1,0,0,16,0.0091,BAJO
PN_5973,40.46778706125616,-3.713863728317226,5,1,0,0,45,0.0091,BAJO
PN_5974,40.355067786338566,-3.6870674043205525,5,1,0,0,8,0.0091,BAJO
PN_5975,40.469031783676705,-3.703038660079714,5,1,0,0,23,0.0091,BAJO
PN_5976,40.38388604787211,-3.7407856063249434,5,1,0,0,57,0.0091,BAJO
PN_5977,40.35268786404164,-3.6963579041782175,5,1,0,0,39,0.0091,BAJO
PN_5978,40.40283604546537,-3.6897612650711396,5,1,0,0,44,0.0091,BAJO
PN_5979,40.39063854119372,-3.639139714636321,5,1,0,0,43,0.0091,BAJO
PN_5980,40.4168950166504,-3.6955696452137397,5,1,0,0,71,0.0091,BAJO
PN_5981,40.38461356631138,-3.692292129122778,5,1,0,0,68,0.0091,BAJO
PN_5982,40.38580699226046,-3.7820726555998925,5,1,0,0,7,0.0091,BAJO
PN_5983,40.41701050444102,-3.7080084794717707,5,1,0,0,38,0.0091,BAJO
PN_5984,40.4759967762399,-3.67103203538581,5,1,0,0,47,0.0091,BAJO
PN_5985,40.47603942241097,-3.5806317315497282,5,1,0,0,13,0.0091,BAJO
PN_5986,40.416098346484105,-3.7223529288820187,5,1,0,0,90,0.0091,BAJO
PN_5987,40.37376242105559,-3.692689936810864,5,1,0,0,42,0.0091,BAJO
PN_5988,40.44809736193847,-3.5823676106471596,5,1,0,0,10,0.0091,BAJO
PN_5989,40.409719712646144,-3.5528126432978127,5,1,0,0,8,0.0091,BAJO
PN_5990,40.49086510457216,-3.653749258157365,5,1,0,0,37,0.0091,BAJO
PN_5991,40.411194097474905,-3.6690042407759704,5,1,0,0,45,0.0091,BAJO
PN_5992,40.41701325398975,-3.668189635923087,5,1,0,0,55,0.0091,BAJO
PN_5993,40.370920651927364,-3.6180221179200993,5,1,0,0,0,0.0091,BAJO
PN_5994,40.44893515510813,-3.7271171766824667,5,1,0,0,24,0.0091,BAJO
PN_5995,40.44876848902116,-3.7113346007953054,5,1,0,0,55,0.0091,BAJO
PN_5996,40.409943499375075,-3.7062914767202364,5,1,0,0,28,0.0091,BAJO
PN_5997,40.40997567969764,-3.6971295521605243,5,1,0,0,38,0.0091,BAJO
PN_5998,40.411066766082904,-3.7149659014390957,5,1,0,0,63,0.0091,BAJO
PN_5999,40.36987086688474,-3.5941698380017733,5,1,0,0,0,0.0091,BAJO
PN_6000,40.490868934086784,-3.6929840589803007,5,1,0,0,27,0.0091,BAJO
PN_6001,40.34994877645908,-3.687069617773573,5,1,0,0,9,0.0091,BAJO
PN_6002,40.46782450906271,-3.7950762667571376,5,1,0,0,0,0.0091,BAJO
PN_6003,40.38513666369268,-3.6399571789768714,5,1,0,0,27,0.0091,BAJO
PN_6004,40.42989531628321,-3.703861734774505,5,1,0,0,51,0.0091,BAJO
PN_6005,40.429035492571835,-3.658037929443732,5,1,0,0,59,0.0091,BAJO
PN_6006,40.44616931576155,-3.6181306611005057,5,1,0,0,26,0.0091,BAJO
PN_6007,40.45270854346347,-3.6775224680139877,5,1,0,0,65,0.0091,BAJO
PN_6008,40.47794117204176,-3.6641238042045536,5,1,0,0,47,0.0091,BAJO
PN_6009,40.4367623578315,-3.6222326956216992,11,0,0,0,69,0.0089,MEDIO
PN_6010,40.45994725958547,-3.6160035281376537,11,0,0,0,29,0.0089,MEDIO
PN_6011,40.436163821047614,-3.6898899397992264,11,0,0,0,62,0.0089,MEDIO
PN_6012,40.337739575132986,-3.701314618059033,11,0,0,0,3,0.0089,MEDIO
PN_6013,40.50704244028487,-3.6549498956869524,11,0,0,0,0,0.0089,MEDIO
PN_6014,40.47101340683486,-3.65794348363383,11,0,0,0,26,0.0089,MEDIO
PN_6015,40.471128821084434,-3.676119760560285,11,0,0,0,47,0.0089,MEDIO
PN_6016,40.37980169502537,-3.6210786041970064,11,0,0,0,28,0.0089,MEDIO
PN_6017,40.439996074391814,-3.6595554264416066,11,0,0,0,81,0.0089,MEDIO
PN_6018,40.44027238983873,-3.6731414501274084,11,0,0,0,54,0.0089,MEDIO
PN_6019,40.40085175448952,-3.720883820068248,11,0,0,0,59,0.0089,MEDIO
PN_6020,40.420015972372475,-3.712904590902401,11,0,0,0,68,0.0089,MEDIO
PN_6021,40.44581257544548,-3.588724830329283,11,0,0,0,20,0.0089,MEDIO
PN_6022,40.41912340013402,-3.720938437981826,11,0,0,0,72,0.0089,MEDIO
PN_6023,40.40821293249556,-3.7046823469131756,11,0,0,0,27,0.0089,MEDIO
PN_6024,40.40007370955903,-3.6661246776245435,11,0,0,0,61,0.0089,MEDIO
PN_6025,40.45984642964778,-3.7841072884813185,11,0,0,0,56,0.0089,MEDIO
PN_6026,40.4543690409375,-3.6222739317444397,11,0,0,0,48,0.0089,MEDIO
